ID da atividade,Data da atividade,Nome da atividade,Tipo de atividade,Descrição da atividade,Tempo decorrido,Distância,Frequência cardíaca máxima,Esforço relativo,Deslocamento,Observação privada da atividade,Equipamento da atividade,Nome do arquivo,Peso do atleta,Peso da bicicleta,Tempo decorrido,Tempo de movimentação,Distância,Velocidade máx.,Velocidade média,Ganho de elevação,Perda de elevação,Elevação mínima,Elevação máxima,Inclinação máxima,Inclinação média,Inclinação positiva média,Inclinação negativa média,Cadência máxima,Cadência média,Frequência cardíaca máxima,Frequência cardíaca média,Máximo de watts,Média de watts,Calorias,Temperatura máxima,Temperatura média,Esforço relativo,Total de trabalho,Número de corridas,Tempo de subida,Tempo de descida,Outro tempo,Percepção de esforço,Tipo,Hora de início,Média ponderada de potência,Contagem de potência,Usar Percepção de esforço,Percepção de esforço relativo,Deslocamento,Peso total levantado,Da atividade carregada,Distância ajustada à inclinação,Tempo de observação do clima,Condição climática,Temperatura atmosférica,Temperatura aparente,Ponto de orvalho,Umidade,Pressão atmosférica,Velocidade do vento,Rajada de vento,Direção do vento,Intensidade da precipitação,Hora do nascer do sol,Hora do pôr do sol,Fase da lua,Bicicleta,Equipamento,Probabilidade de precipitação,Tipo de precipitação,Nebulosidade,Visibilidade,Índice UV,Previsão de ozônio,Contagem de pulos,Garra total,Fluxo médio,Sinalizado,Velocidade média (tempo decorrido),Distância na terra,Distância recém-explorada,Distância de terra recém-explorada,Contagem de atividades,Total de passos,Economia de carbono,Extensão da piscina,Carga de treinamento,Intensidade,Ritmo Ajustado à inclinação média,Tempo do temporizador,Total de ciclos,Recuperação,Com animal de estimação,Competição,Corrida longa,Por uma causa,Com criança,Distância da descida,Total de séries,Total de repetições,Mídia
9446354092,"13 de jul. de 2023, 21:40:28",Treino 6km (5:30/km),Corrida,Pace 0:02s,1967,"6,00",,,false,,Olympikus Corre 1 Corre 1,activities/9446354092.gpx,,,1967.0,1967.0,6003.4,5.338,3.052,70.7,66.2,779.3,824.9,16.9,0.1,,,,,,,,,642.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6219.1,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,3.052,0.0,,,,,,,,,,,,,,,,,,,,,""
9426871643,"10 de jul. de 2023, 20:46:13",Treino (5:40/km),Corrida,Pace -0:4s,2021,"6,00",,,false,,Olympikus Corre 1 Corre 1,activities/9426871643.gpx,,,2021.0,2018.0,6004.5,4.933,2.975,44.9,45.2,757.4,780.1,19.6,0.0,,,,,,,,,630.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6102.6,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.971,1060.5,,,,,,,,,,,,,,,,,,,,,media/55564e1c-2ab9-4c68-84d4-9212bc3e689e.jpg
9408130324,"7 de jul. de 2023, 21:41:51",Ritmo (5:40/km),Corrida,Pace -0:4s,2030,"6,03",,,false,,Olympikus Corre 1 Corre 1,activities/9408130324.gpx,,,2030.0,2024.0,6032.4,4.502,2.98,52.7,52.7,757.4,792.9,12.2,0.0,,,,,,,,,634.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6138.7,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.972,960.0,,,,,,,,,,,,,,,,,,,,,media/00d34c04-9d8f-416f-91cb-f0c0b000633d.jpg
9383264388,"3 de jul. de 2023, 21:26:26",Ritmo (5:40/km),Corrida,Pace -0:6s,2005,"6,01",,,false,,Olympikus Corre 1 Corre 1,activities/9383264388.gpx,,,2005.0,2005.0,6009.1,4.314,2.997,44.0,40.6,757.4,785.5,11.5,0.1,,,,,,,,,629.0,,,,,,,,,8.0,,,,,0.0,86.0,0.0,,1.0,6092.8,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.997,946.5,,,,,,,,,,,,,,,,,,,,,media/fda3ec73-6bc5-46fa-8582-ee748599a639.jpg|media/ba601d57-ce8f-44e6-ac6e-ce97b9ffa8f3.jpg
9377379833,"2 de jul. de 2023, 17:13:31",Passeio com Biel!,Pedalada,"",14976,"50,16",,,true,,Show Gravel,activities/9377379833.gpx,,11.0,14976.0,12083.0,50161.6,12.862,4.151,234.6,234.6,726.4,794.5,47.4,0.0,,,,,,,,119.0,1603.0,,,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,3.349,5970.8,,,,,,,,,,,,,,,,,,,,,media/c1ebef41-f436-4e5f-9614-a12c211f3a90.jpg
9364889119,"30 de jun. de 2023, 22:35:26",Ritmo (5:40/km),Corrida,Pace -0:8s,1998,"6,00",,,false,,Olympikus Corre 1 Corre 1,activities/9364889119.gpx,,,1998.0,1992.0,6007.4,4.206,3.016,26.8,23.9,757.4,782.2,14.9,0.0,,,,,,,,,625.0,,,,,,,,,8.0,,,,,0.0,85.0,0.0,,1.0,6055.9,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,3.007,465.7,,,,,,,,,,,,,,,,,,,,,media/994c0b0b-8972-4a09-af59-8ecc65e78a66.jpg
9359081039,"29 de jun. de 2023, 20:33:18",Ritmo (5:40/km),Corrida,"",2053,"6,00",,,false,,Olympikus Corre 1 Corre 1,activities/9359081039.gpx,,,2053.0,2042.0,6007.3,6.7,2.942,25.4,22.8,757.4,782.8,15.2,0.0,,,,,,,,,624.0,,,,,,,,,7.0,,,,,0.0,65.0,0.0,,1.0,6049.7,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.926,560.8,,,,,,,,,,,,,,,,,,,,,media/6dd17827-da4a-4c97-a3fb-916bd2d5184b.jpg|media/2aa90ecd-3be9-482d-85a1-8cde2a8453ff.jpg
9346997038,"27 de jun. de 2023, 21:32:55",Altimetria,Corrida,"",2595,"7,00",,,false,,Olympikus Corre 1 Corre 1,activities/9346997038.gpx,,,2595.0,2575.0,7003.9,5.602,2.72,146.7,153.4,757.4,842.9,42.9,-0.1,,,,,,,,,776.0,,,,,,,,,8.0,,,,,0.0,110.0,0.0,,1.0,7516.5,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.699,985.8,,,,,,,,,,,,,,,,,,,,,media/0291e00d-06b4-4fa7-b5ac-9ce8a738910b.jpg
9342864046,"26 de jun. de 2023, 20:34:47",Noite Passeio,Pedalada,,9121,"50,87",,,false,,Show Gravel,activities/10021623088.fit.gz,,11.0,9121.0,7834.0,50869.7,13.086,6.493,299.0,296.0,705.0,790.0,28.2,0.0,,,102.0,67.0,,0.0,,202.0,1827.0,,20.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.577,1463.3,,,,,,,,,,,,,,,,,,,,,""
9298189284,"19 de jun. de 2023, 23:12:57",Noite Passeio,Pedalada,,3598,"17,20",,,false,,Show Gravel,activities/9974348856.fit.gz,,11.0,3598.0,2952.0,17202.1,11.792,5.827,159.0,102.0,708.0,791.0,49.4,0.5,,,104.0,64.0,,0.0,,187.0,589.0,,16.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,4.781,455.7,,,,,,,,,,,,,,,,,,,,,""
9298182524,"19 de jun. de 2023, 21:03:10",Cadencia (65/70rpm),Pedalada,"",7781,"40,05",,,false,,Show Gravel,activities/9974337964.fit.gz,,11.0,7781.0,6394.0,40058.8,13.308,6.265,278.0,341.0,707.0,821.0,43.4,-0.1,,,156.0,66.0,,0.0,,199.0,1442.0,,16.0,,,,,,,7.0,,,,,0.0,204.0,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.148,673.0,,,,,,,,,,,,,,,,,,,,,media/a4625ace-a506-4d50-871e-a2cef102cb78.jpg
9273220391,"15 de jun. de 2023, 21:37:58",Corrida curta (5km),Corrida,"",1709,"5,09",,,false,,Olympikus Corre 1 Corre 1,activities/9273220391.gpx,,,1709.0,1709.0,5093.1,4.628,2.98,52.7,52.2,757.4,793.8,15.7,0.0,,,,,,,,,541.0,,,,,,,,,7.0,,,,,0.0,54.0,0.0,,1.0,5241.2,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.98,593.0,,,,,,,,,,,,,,,,,,,,,media/0fb27ebd-38fd-4b6a-8ea3-6faabaeeea65.jpg|media/f3bb3965-f896-462f-896b-1e226b499811.jpg|media/408b42d4-c9ae-4617-808b-b4225438c495.jpg
9260680214,"13 de jun. de 2023, 21:47:29",Treino 5km (condicionamento físico),Corrida,"",1696,"5,00",,,false,,Olympikus Corre 1 Corre 1,activities/9260680214.gpx,,,1696.0,1691.0,5006.2,5.08,2.96,59.5,67.9,758.4,793.8,20.2,-0.2,,,,,,,,,533.0,,,,,,,,,7.0,,,,,0.0,54.0,0.0,,1.0,5159.9,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.952,1240.5,,,,,,,,,,,,,,,,,,,,,media/1f4ef6db-1645-4ad0-8a68-abbb9aac0692.jpg
9254438102,"12 de jun. de 2023, 22:24:16",Noite Passeio,Pedalada,,3577,"16,96",,,false,,Show Gravel,activities/9927896995.fit.gz,,11.0,3577.0,3077.0,16968.9,9.5,5.515,152.0,91.0,714.0,780.0,27.5,0.4,,,95.0,64.0,,0.0,,180.0,577.0,,19.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,4.744,615.9,,,,,,,,,,,,,,,,,,,,,""
9254415955,"12 de jun. de 2023, 21:29:26",Ritmo 28km/h,Pedalada,"",3282,"23,83",,,false,,Show Gravel,activities/9927874220.fit.gz,,11.0,3282.0,3030.0,23834.2,10.178,7.866,76.0,75.0,713.0,725.0,33.2,0.0,,,88.0,72.0,,0.0,,243.0,919.0,,20.0,,,,,,,7.0,,,,,0.0,96.0,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,7.262,0.0,,,,,,,,,,,,,,,,,,,,,media/9db02757-ccc6-4676-ab86-d3a92d9e28fc.jpg|media/91d8732c-eebd-472b-a427-816cf3af1e04.jpg
9254415902,"12 de jun. de 2023, 20:41:05",Noite Passeio,Pedalada,,2872,"15,85",,,false,,Show Gravel,activities/9927874183.fit.gz,,11.0,2872.0,2461.0,15849.2,13.884,6.44,79.0,139.0,439.0,781.0,41.1,1.7,,,107.0,67.0,,0.0,,191.0,569.0,,21.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.519,331.3,,,,,,,,,,,,,,,,,,,,,""
9235243424,"9 de jun. de 2023, 22:24:38",Retorno aos treinos - recondicionamento,Corrida,"",1799,"5,05",,,false,,,activities/9235243424.gpx,,,1799.0,1737.0,5058.3,5.466,2.912,41.8,45.0,779.3,786.2,47.3,-0.1,,,,,,,,,535.0,,,,,,,,,7.0,,,,,0.0,55.0,0.0,,1.0,5180.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.812,0.0,,,,,,,,,,,,,,,,,,,,,media/09b2a419-b158-45a3-aad4-c84b3e175e92.jpg
9108570705,"20 de mai. de 2023, 18:57:38",Tarde Passeio,Pedalada,,2337,"9,95",,,false,,Show Gravel,activities/9771005320.fit.gz,,11.0,2337.0,1886.0,9949.7,10.694,5.276,113.0,61.0,446.0,742.0,11.8,-3.0,,,98.0,64.0,,0.0,,112.0,334.0,,25.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,4.257,735.9,,,,,,,,,,,,,,,,,,,,,""
9108055867,"20 de mai. de 2023, 08:15:53",Paranapiacaba,Pedalada,"",32465,"110,07",,,true,,Show Gravel,activities/9770455856.fit.gz,,11.0,32465.0,18299.0,110071.3,18.364,6.015,1263.0,1275.0,732.0,844.0,47.9,0.0,,,,0.0,,0.0,,197.0,3873.0,,18.0,,,,,,,6.0,,,,,0.0,482.0,1.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,3.39,1473.6,,,,,,,,,,,,,,,,,,,,,media/4ce9220f-2222-4bde-9ef6-e14a42a7e895.jpg|media/18c52426-f57e-453c-aa99-5db4ecfc8422.jpg|media/857cfe30-4f2b-46f7-bee5-ac4270e83aa5.jpg|media/2083ee73-aa22-4195-a0ea-042460843151.jpg|media/c88ebc48-e094-4157-9176-34041491add4.jpg
9093874995,"18 de mai. de 2023, 08:12:33",Mina de ouro - Embu-Guaçu ,Pedalada,"",15981,"78,82",,,false,,Show Gravel,activities/9755477057.fit.gz,,11.0,15981.0,13277.0,78828.3,18.204,5.937,1722.0,1723.0,-20.0,796.0,49.9,-0.9,,,,0.0,,0.0,,197.0,2909.0,,15.0,,,,,,,7.0,,,,,0.0,424.0,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,4.933,329.1,,,,,,,,,,,,,,,,,,,,,media/6de253d9-1402-4155-b9af-9a48fdb66a13.jpg|media/0b24d51c-026f-4498-a408-ce3dc3007f22.jpg|media/934b15e9-fd2e-43e7-8b2c-b4f78cdd2786.jpg
9081567200,"16 de mai. de 2023, 08:23:22",Estrada Santa Rita,Pedalada,"",17201,"103,10",,,true,,Show Gravel,activities/9742488876.fit.gz,,11.0,17201.0,15738.0,103101.9,17.322,6.551,1689.0,1700.0,739.0,936.0,44.3,0.0,,,,0.0,,0.0,,245.0,3809.0,,13.0,,,,,,,8.0,,,,,0.0,677.0,1.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.994,139.4,,,,,,,,,,,,,,,,,,,,,media/6a85229d-58ce-4760-881d-7961495a838b.jpg
9075492033,"15 de mai. de 2023, 12:26:24",Manhã Passeio,Pedalada,,3137,"16,68",,,false,,Show Gravel,activities/9736076840.fit.gz,,11.0,3137.0,2892.0,16684.2,10.206,5.769,178.0,114.0,696.0,798.0,44.5,0.6,,,,0.0,,0.0,,202.0,585.0,,20.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.319,1192.9,,,,,,,,,,,,,,,,,,,,,""
9075483379,"15 de mai. de 2023, 10:27:26",Ciclo capivara - (90min),Pedalada,"",6769,"47,95",,,false,,Show Gravel,activities/9736067544.fit.gz,,11.0,6769.0,6215.0,47952.8,13.458,7.716,170.0,253.0,710.0,786.0,40.7,-0.1,,,,0.0,,0.0,,243.0,1849.0,,15.0,,,,,,,8.0,,,,,0.0,267.0,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,7.084,41.8,,,,,,,,,,,,,,,,,,,,,media/8acb6941-7352-4634-8fcd-458832e36604.mp4|media/90e1e529-eb7b-4d51-802d-ad1f683aec61.jpg
9063056225,"13 de mai. de 2023, 10:55:50",Manhã Passeio,Pedalada,,3416,"17,37",,,false,,Show Gravel,activities/9722765490.fit.gz,,11.0,3416.0,3015.0,17378.0,14.102,5.764,239.0,188.0,366.0,830.0,18.9,-2.7,,,,0.0,,0.0,,145.0,654.0,,17.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.087,696.5,,,,,,,,,,,,,,,,,,,,,""
9063030647,"13 de mai. de 2023, 08:49:57",Anhanband (#01),Pedalada,"",7005,"63,83",,,false,,Show Gravel,activities/9722738293.fit.gz,,11.0,7005.0,6845.0,63838.0,19.022,9.326,498.0,518.0,667.0,773.0,44.7,-0.1,,,,0.0,,0.0,,329.0,2560.0,,16.0,,,,,,,8.0,,,,,0.0,294.0,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,9.113,427.9,,,,,,,,,,,,,,,,,,,,,media/ad07fb9b-5957-45e3-b75b-f9758f2ac961.jpg|media/4d3a6e5e-5088-4dc9-bc75-8f8268ef1a69.jpg
9063004600,"13 de mai. de 2023, 08:12:24",Noite Passeio,Pedalada,,1886,"9,88",,,false,,Show Gravel,activities/9722711113.fit.gz,,11.0,1886.0,1717.0,9881.9,12.752,5.755,146.0,188.0,697.0,779.0,39.3,-0.8,,,,0.0,,0.0,,161.0,360.0,,16.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.24,811.7,,,,,,,,,,,,,,,,,,,,,""
9055523147,"11 de mai. de 2023, 22:27:33",Noite Passeio,Pedalada,,14920,"75,43",,,false,,Show Gravel,activities/9714820770.fit.gz,,11.0,14920.0,11715.0,75433.8,13.88,6.439,529.0,515.0,709.0,809.0,37.6,0.0,,,,0.0,,0.0,,208.0,2749.0,,18.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.056,2597.2,,,,,,,,,,,,,,,,,,,,,""
9042514525,"9 de mai. de 2023, 21:58:00",Treino 6km (pace 5:30min),Corrida,"",1994,"6,05",,,false,,,activities/9042514525.gpx,,,1994.0,1994.0,6055.7,5.742,3.037,63.3,80.3,757.1,791.2,10.5,-0.3,,,,,,,,,638.0,,,,,,,,,7.0,,,,,0.0,63.0,0.0,,1.0,6177.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.037,1462.1,,,,,,,,,,,,,,,,,,,,,media/9a60c3fb-0622-47d4-8848-40ede727ff89.jpg
9036308773,"8 de mai. de 2023, 21:52:41",Regenerativo ,Corrida,"",1814,"5,09",,,false,,Olympikus Corre 1 Corre 1,activities/9036308773.gpx,,,1814.0,1779.0,5093.7,5.66,2.863,24.4,20.9,779.3,786.2,8.5,0.1,,,,,,,,,530.0,,,,,,,,,5.0,,,,,0.0,32.0,0.0,,1.0,5138.6,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.808,0.0,,,,,,,,,,,,,,,,,,,,,media/5b65d463-8ec6-4170-97f0-f2539f560879.jpg
9030069630,"7 de mai. de 2023, 18:56:22",Ritmo 5:30min,Corrida,,1950,"6,00",,,false,,Olympikus Corre 1 Corre 1,activities/9030069630.gpx,,,1950.0,1941.0,6007.2,5.752,3.095,55.0,71.5,757.4,791.2,11.0,-0.3,,,,,,,,,630.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,6103.6,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,3.081,913.2,,,,,,,,,,,,,,,,,,,,,media/1e5e05aa-0071-47b1-b228-7fc784100408.jpg
9017807188,"5 de mai. de 2023, 22:29:57",Treino altimetria ,Corrida,"",3463,"8,09",,,false,,Olympikus Corre 1 Corre 1,activities/9017807188.gpx,,,3463.0,3098.0,8089.2,8.086,2.611,158.7,158.2,757.4,842.9,47.4,0.0,,,,,,,,,897.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8689.4,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,2.336,451.6,,,,,,,,,,,,,,,,,,,,,media/8fb86d42-3df3-4d42-8df4-28f1e1255efb.jpg
9002401149,"3 de mai. de 2023, 12:08:23",Treino 5km,Corrida,"",1552,"5,02",,,false,,Olympikus Corre 1 Corre 1,activities/9002401149.gpx,,,1552.0,1549.0,5020.7,5.522,3.241,42.6,55.3,759.9,802.6,24.4,-0.3,,,,,,,,,524.0,,,,,,,,,6.0,,,,,0.0,40.0,0.0,,1.0,5075.9,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,3.235,535.2,,,,,,,,,,,,,,,,,,,,,""
9055474867,"1 de mai. de 2023, 22:12:52",Noite Passeio,Pedalada,,3564,"15,97",,,false,,Show Gravel,activities/9714770231.fit.gz,,11.0,3564.0,2951.0,15973.1,10.15,5.413,136.0,79.0,708.0,782.0,28.0,0.5,,,,0.0,,0.0,,175.0,542.0,,22.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,4.482,995.7,,,,,,,,,,,,,,,,,,,,,""
8993533968,"1 de mai. de 2023, 20:56:20",Treino ritmo 30km/h+,Pedalada,"",4584,"34,45",,,false,,Show Gravel,activities/9649174122.fit.gz,,11.0,4584.0,4187.0,34451.0,11.136,8.228,57.0,63.0,703.0,738.0,43.6,0.0,,,,0.0,,0.0,,273.0,1373.0,,22.0,,,,,,,7.0,,,,,0.0,133.0,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,7.515,0.0,,,,,,,,,,,,,,,,,,,,,media/0fd3344a-adb0-4400-acfc-f4cf823196ae.jpg|media/937ecd03-bfe6-4586-ac6c-61bb8a21f8f6.jpg|media/a9c68a76-63e0-4f7e-bed2-9da6b317fc53.jpg
8993511557,"1 de mai. de 2023, 17:58:01",Tarde Passeio,Pedalada,,9258,"27,23",,,false,,Show Gravel,activities/9649150846.fit.gz,,11.0,9258.0,4551.0,27232.5,13.28,5.984,145.0,200.0,716.0,903.0,46.9,-0.7,,,,0.0,,0.0,,183.0,1003.0,,26.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,2.942,4116.6,,,,,,,,,,,,,,,,,,,,,""
8957662291,"25 de abr. de 2023, 22:56:41",Noite Passeio,Pedalada,,4487,"21,97",,,false,,Show Gravel,activities/9611088519.fit.gz,,11.0,4487.0,3775.0,21976.1,11.278,5.821,151.0,88.0,685.0,819.0,36.2,-0.1,,,,0.0,,0.0,,183.0,752.0,,20.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,4.898,991.3,,,,,,,,,,,,,,,,,,,,,""
8957662252,"25 de abr. de 2023, 21:42:01",Treino curto,Pedalada,"",4473,"30,05",,,false,,Show Gravel,activities/9611088472.fit.gz,,11.0,4473.0,3920.0,30050.5,13.988,7.666,107.0,159.0,710.0,792.0,42.1,0.0,,,,0.0,,0.0,,246.0,1158.0,,21.0,,,,,,,8.0,,,,,0.0,168.0,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,6.718,0.0,,,,,,,,,,,,,,,,,,,,,media/6be6cc32-3936-4b8c-bcd6-9f4cf2c1e34e.jpg
8951196153,"24 de abr. de 2023, 22:57:23",Treino curto 5km,Corrida,"",1566,"5,00",,,false,,Olympikus Corre 1 Corre 1,activities/8951196153.gpx,,,1566.0,1566.0,5007.6,5.26,3.198,59.6,42.2,757.4,791.2,25.3,0.3,,,,,,,,,534.0,,,,,,,,,8.0,,,,,0.0,67.0,0.0,,1.0,5176.8,,,,,,,,,,,,,,,,11197800.0,,,,,,,,,,0.0,3.198,937.4,,,,,,,,,,,,,,,,,,,,,media/3180e089-cd23-4243-861b-bf47b655c47b.jpg|media/0b7741a0-d72b-4371-99de-d05d5da3d084.jpg
8933151769,"21 de abr. de 2023, 22:31:25",Noite Passeio,Pedalada,,2114,"10,10",,,false,,Show Gravel,activities/9584806749.fit.gz,,11.0,2114.0,1902.0,10105.1,11.098,5.313,114.0,63.0,720.0,785.0,49.9,0.6,,,,0.0,,0.0,,183.0,329.0,,18.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,4.78,1031.7,,,,,,,,,,,,,,,,,,,,,""
8933139421,"21 de abr. de 2023, 16:53:17",Tarde Passeio,Pedalada,,2171,"3,84",,,false,,Show Gravel,activities/9584794030.fit.gz,,11.0,2171.0,924.0,3847.5,13.862,4.164,59.0,55.0,563.0,614.0,27.5,0.1,,,,0.0,,0.0,,147.0,131.0,,33.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,1.772,360.4,,,,,,,,,,,,,,,,,,,,,""
8933099960,"21 de abr. de 2023, 08:35:28",Itu - Estrada dos Romeiros,Pedalada,"",29852,"108,74",,,true,,Show Gravel,activities/9584753151.fit.gz,,11.0,29852.0,16382.0,108740.1,20.622,6.638,1333.0,1525.0,-20.0,814.0,48.5,-0.7,,,,0.0,,0.0,,203.0,4117.0,,21.0,,,,,,,8.0,,,,,0.0,705.0,1.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,3.643,1702.4,,,,,,,,,,,,,,,,,,,,,media/dff00cda-eb5c-4079-9d26-7918322c94ba.jpg|media/d562ff3c-794b-44ed-86a8-6356dc974577.mp4|media/aa49e2c3-c1c4-4177-891a-c93e27f4425f.jpg|media/aa282dc1-6d35-44dd-8cf2-b339cdee25eb.jpg|media/cfbefcd3-f2fc-4a21-a017-14a4579a248b.jpg
8909963689,"17 de abr. de 2023, 21:55:59",Treino 120min (moderado),Pedalada,"",9554,"56,27",,,false,,Show Gravel,activities/9560365166.fit.gz,,11.0,9554.0,8506.0,56274.2,12.194,6.616,275.0,272.0,713.0,786.0,45.5,0.0,,,,0.0,,0.0,,209.0,2033.0,,22.0,,,,,,,7.0,,,,,0.0,271.0,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.89,1037.0,,,,,,,,,,,,,,,,,,,,,media/86dbae0c-de99-42a4-a8d4-cb9389551f28.jpg
8891769518,"14 de abr. de 2023, 23:28:56",Noite Passeio,Pedalada,,3677,"15,66",,,false,,Show Gravel,activities/9541013222.fit.gz,,11.0,3677.0,2933.0,15668.5,10.914,5.342,139.0,79.0,727.0,796.0,27.1,0.4,,,,0.0,,0.0,,172.0,516.0,,22.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,4.261,1077.2,,,,,,,,,,,,,,,,,,,,,""
8891763700,"14 de abr. de 2023, 22:21:38",🌬️ Ritmo (30km),Pedalada,"",4018,"30,06",,,false,,Show Gravel,activities/9541007181.fit.gz,,11.0,4018.0,3576.0,30059.0,9.748,8.406,46.0,54.0,713.0,748.0,18.7,0.1,,,,0.0,,0.0,,279.0,1221.0,,22.0,,,,,,,8.0,,,,,0.0,153.0,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,7.481,0.0,,,,,,,,,,,,,,,,,,,,,media/c296d7c5-7e94-4e80-9ade-a6ddcb56bbc3.jpg|media/a36a119e-6cc8-4cc6-94ef-9ff247550208.jpg
8891763681,"14 de abr. de 2023, 21:30:46",Noite Passeio,Pedalada,,2741,"15,79",,,false,,Show Gravel,activities/9541007160.fit.gz,,11.0,2741.0,2573.0,15790.5,19.183,6.137,77.0,132.0,720.0,778.0,19.4,-0.3,,,,0.0,,0.0,,193.0,552.0,,23.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,5.761,327.8,,,,,,,,,,,,,,,,,,,,,""
8869276993,"10 de abr. de 2023, 23:18:53",Noite Passeio,Pedalada,,3825,"17,97",,,false,,Show Gravel,activities/9516666347.fit.gz,,11.0,3825.0,3272.0,17974.3,11.228,5.493,166.0,104.0,720.0,794.0,29.7,0.3,,,,0.0,,0.0,,182.0,597.0,,19.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,4.699,984.1,,,,,,,,,,,,,,,,,,,,,""
8869276996,"10 de abr. de 2023, 21:58:26",🌬️Treino forte contra o vento ,Pedalada,"",4655,"31,96",,,false,,Show Gravel,activities/9516666323.fit.gz,,11.0,4655.0,4080.0,31965.4,11.758,7.835,64.0,70.0,709.0,751.0,32.7,-0.1,,,,0.0,,0.0,,251.0,1229.0,,19.0,,,,,,,8.0,,,,,0.0,175.0,0.0,,1.0,,,,,,,,,,,,,,,,10641974.0,,,,,,,,,,,0.0,6.867,0.0,,,,,,,,,,,,,,,,,,,,,media/af2d2ead-80a9-45fa-8287-997fcea8f1b9.jpg
